aX,aY,aZ,gX,gY,gZ
0.086,-1.024,-0.030,10.986,7.690,1.221
0.086,-1.013,-0.026,7.263,9.033,2.808
0.096,-1.008,-0.017,3.723,10.071,3.845
0.109,-1.011,-0.017,2.686,11.475,4.822
0.126,-1.028,-0.022,2.136,11.414,5.005
0.148,-1.049,-0.020,1.526,10.742,3.723
0.156,-1.054,-0.020,0.305,10.681,1.892
0.129,-1.048,-0.039,-1.526,10.376,-0.549
0.098,-1.045,-0.049,-2.380,10.803,-2.258
0.085,-1.045,-0.048,-3.662,10.742,-2.502
0.085,-1.038,-0.045,-4.211,10.437,-1.221
0.084,-1.037,-0.048,-4.272,8.484,-0.122
0.081,-1.044,-0.053,-2.930,6.775,0.977
0.089,-1.043,-0.043,-2.380,5.249,1.465
0.096,-1.038,-0.027,-3.662,4.028,1.526
0.093,-1.026,-0.016,-4.395,3.906,1.709
0.089,-1.017,-0.006,-5.371,3.906,0.671
0.092,-1.015,-0.011,-4.761,4.944,-0.183
0.082,-1.018,-0.018,-4.028,6.470,-1.343
0.068,-1.025,-0.024,-3.479,8.240,-2.197
0.068,-1.024,-0.021,-4.883,8.911,-1.587
0.073,-1.015,-0.013,-6.470,8.362,0.305
0.081,-1.010,-0.001,-7.019,7.751,3.113
0.095,-1.010,0.002,-7.568,5.615,5.127
0.102,-1.021,-0.008,-6.470,4.517,6.958
0.111,-1.028,-0.010,-6.042,3.845,6.775
0.129,-1.029,-0.004,-6.287,4.272,5.920
0.145,-1.017,0.013,-7.568,4.822,3.723
0.120,-1.002,0.005,-7.874,5.676,0.549
0.082,-0.990,-0.002,-6.104,7.996,-2.380
0.068,-0.995,-0.011,-5.249,10.437,-3.418
0.081,-1.003,-0.003,-5.249,12.390,-2.747
0.098,-1.008,0.007,-6.592,12.512,-1.770
0.116,-1.012,0.021,-6.958,11.597,0.305
0.139,-1.005,0.037,-7.019,9.583,1.709
0.151,-1.001,0.044,-6.531,7.263,2.625
0.155,-0.998,0.057,-5.371,5.188,2.869
0.155,-0.983,0.062,-4.578,2.991,2.197
0.128,-0.979,0.042,-1.282,1.953,1.648
0.082,-0.991,0.001,2.075,1.404,0.366
0.068,-1.012,-0.026,3.418,3.479,-0.122
0.095,-1.025,-0.023,1.221,5.798,-0.916
0.128,-1.020,0.002,-1.953,7.874,-1.709
0.142,-1.006,0.022,-3.723,7.202,-2.075
0.131,-1.001,0.018,-2.991,5.005,-2.136
0.115,-1.016,0.010,-0.427,3.784,-1.587

1.222,-0.851,0.863,5.737,-399.109,167.297
1.253,-0.807,1.046,33.203,-519.104,230.652
1.180,-0.726,1.055,74.036,-631.653,294.434
1.094,-0.563,0.776,122.742,-725.891,346.313
1.131,-0.498,0.398,174.744,-797.913,379.883
1.322,-0.598,-0.010,221.619,-851.379,399.170
1.582,-0.770,-0.463,265.503,-892.700,411.255
1.831,-0.927,-0.878,294.495,-911.560,409.058
1.980,-1.044,-1.318,295.044,-914.185,379.517
1.752,-1.151,-1.609,287.659,-881.592,320.190
1.099,-1.115,-1.344,270.508,-796.204,237.183
0.304,-0.985,-0.728,214.600,-652.954,144.165
-0.292,-0.885,-0.131,141.907,-467.712,61.096
-0.427,-0.691,0.204,96.741,-277.222,9.277
-0.222,-0.689,0.243,96.436,-116.150,-12.756
0.072,-0.873,0.074,126.160,-11.719,-22.217
0.331,-1.005,-0.139,140.991,40.955,-25.452
0.490,-1.121,-0.279,124.695,56.641,-31.189
0.519,-1.015,-0.322,93.079,57.495,-38.147
0.434,-1.016,-0.367,55.359,45.959,-33.264
0.314,-1.035,-0.420,27.893,30.701,-29.724
0.235,-1.058,-0.426,10.559,22.156,-25.696
0.203,-1.001,-0.379,-17.395,25.146,-18.127
0.185,-0.958,-0.328,-43.823,41.382,-8.911
0.197,-0.916,-0.267,-54.443,75.500,-6.348
0.261,-0.896,-0.169,-56.641,126.404,-8.606
0.316,-0.873,-0.134,-56.335,184.631,-12.207
0.360,-0.881,-0.119,-52.002,244.873,-15.625
0.428,-0.871,-0.145,-47.424,302.124,-20.325
0.479,-0.877,-0.175,-45.837,352.234,-26.855
0.534,-0.905,-0.163,-46.021,399.292,-35.400
0.603,-0.907,-0.134,-49.744,444.702,-47.852
0.622,-0.880,-0.133,-50.232,484.314,-62.012
0.612,-0.852,-0.159,-46.814,513.855,-74.402
0.590,-0.868,-0.181,-42.175,534.668,-83.679
0.584,-0.885,-0.206,-38.025,545.715,-92.407
0.579,-0.933,-0.218,-38.147,547.974,-100.586
0.590,-0.936,-0.227,-40.222,541.199,-104.797
0.627,-0.955,-0.204,-44.800,525.757,-107.788
0.658,-0.962,-0.191,-47.424,501.221,-109.802
0.661,-0.980,-0.180,-49.500,468.262,-112.000
0.617,-0.973,-0.175,-53.040,429.504,-114.014
0.545,-0.974,-0.140,-54.016,386.292,-113.831
0.466,-0.983,-0.145,-55.908,344.238,-110.413
0.401,-0.971,-0.174,-60.669,306.763,-104.126
0.336,-0.958,-0.191,-64.819,276.306,-95.154
0.276,-0.997,-0.222,-65.796,249.573,-82.947
0.256,-1.017,-0.203,-68.176,225.586,-70.923
0.252,-1.012,-0.186,-72.815,204.224,-58.777
0.287,-1.029,-0.115,-75.684,183.411,-48.279
0.292,-0.995,-0.087,-79.590,165.649,-40.527
0.262,-0.983,-0.060,-76.965,149.780,-34.912
0.247,-1.010,-0.011,-69.580,134.033,-29.480
0.271,-0.995,0.118,-63.965,119.080,-23.987
0.250,-1.001,-0.032,-60.303,98.999,-20.630
0.211,-0.944,-0.030,-55.664,91.003,-19.409
0.166,-0.990,-0.036,-61.829,90.637,-18.494
0.153,-1.009,-0.059,-64.453,86.548,-18.616
0.141,-1.000,-0.054,-58.289,82.397,-22.034
0.140,-0.981,-0.036,-47.791,75.012,-24.109
0.120,-0.997,-0.028,-37.231,64.880,-20.813
0.086,-0.981,-0.031,-29.419,52.856,-14.465
0.073,-1.011,-0.060,-21.912,42.175,-5.554
0.056,-1.025,-0.064,-14.893,35.339,-2.319
0.060,-1.023,-0.043,-11.475,32.471,-3.296
0.089,-1.011,-0.011,-13.062,30.518,-3.601
0.098,-1.006,0.031,-14.771,27.832,-1.892
0.088,-1.024,-0.001,-12.573,23.804,1.343
0.065,-0.992,-0.024,-9.583,19.592,1.709
0.037,-1.019,-0.061,-3.540,18.127,2.197
0.028,-1.044,-0.083,-1.343,18.494,2.014
0.028,-1.053,-0.082,-3.357,20.752,2.319
0.045,-1.049,-0.065,-7.751,21.606,3.418
0.069,-1.046,-0.049,-12.268,20.813,4.944
0.092,-1.045,-0.033,-13.855,20.142,6.165
0.100,-1.040,-0.023,-15.015,18.921,6.592
0.086,-1.039,-0.017,-15.564,17.883,7.568
0.073,-1.029,-0.026,-17.090,16.174,8.423
0.068,-1.020,-0.032,-16.541,15.808,9.460
0.068,-1.019,-0.025,-16.174,15.259,9.277
0.066,-1.017,-0.019,-17.212,15.442,8.911
0.073,-1.008,-0.013,-17.822,16.541,9.094
0.079,-1.020,0.001,-17.395,17.090,8.118
0.083,-1.018,-0.003,-16.724,18.066,6.592
0.088,-1.019,0.005,-15.930,18.982,3.784
0.093,-1.020,0.017,-13.794,19.775,1.831
0.105,-1.013,0.031,-12.146,18.616,0.061
0.109,-1.007,0.033,-10.010,16.235,-0.732
0.108,-1.010,0.030,-7.812,13.428,-0.854
0.100,-1.008,0.032,-6.226,11.353,-0.732
0.105,-1.003,0.040,-5.066,10.193,0.000
0.103,-0.992,0.038,-5.493,8.728,0.305
0.089,-0.997,0.030,-3.967,8.179,0.671
0.064,-1.001,0.011,-2.686,7.812,0.183
0.050,-1.010,-0.004,-2.075,8.850,0.244
0.052,-1.015,-0.004,-2.808,10.376,0.610
0.062,-1.020,0.006,-4.578,11.414,1.221
0.084,-1.025,0.022,-5.920,11.780,2.319
0.101,-1.023,0.033,-7.202,10.742,2.686
0.108,-1.020,0.041,-6.958,9.766,2.747
0.117,-1.014,0.051,-6.897,8.240,1.770
0.124,-1.006,0.062,-6.226,7.324,1.221
0.124,-0.997,0.075,-5.188,6.287,0.061
0.111,-0.988,0.067,-2.808,5.615,-1.587
0.077,-0.998,0.041,2.014,5.737,-3.845
0.047,-1.010,0.007,5.798,6.226,-5.981
0.035,-1.030,-0.015,6.958,7.568,-6.104
0.052,-1.040,-0.014,4.639,7.935,-5.249
0.077,-1.042,-0.000,2.319,7.874,-2.869
0.099,-1.036,0.022,0.549,6.287,-1.587
0.108,-1.023,0.032,0.610,4.578,-0.610
0.102,-1.018,0.039,1.892,2.747,-0.854
0.088,-1.007,0.043,2.441,1.648,-1.892
0.085,-1.000,0.041,3.723,1.465,-1.892
0.071,-0.990,0.026,4.700,0.977,-2.197
0.042,-1.002,0.006,6.836,1.404,-1.709
0.031,-1.009,-0.001,6.836,1.892,-1.038
0.047,-1.011,0.000,5.371,2.563,-0.244
0.064,-1.009,0.014,3.906,2.991,0.061

0.972,-0.895,0.883,-35.339,-417.297,119.385
0.906,-0.775,0.958,-7.629,-504.456,150.879
0.793,-0.677,0.731,36.865,-588.562,184.814
0.781,-0.588,0.703,77.698,-661.499,221.130
0.790,-0.767,0.293,137.939,-729.614,250.122
0.930,-0.788,-0.053,172.791,-775.024,269.836
1.004,-0.655,-0.381,188.354,-805.847,278.748
1.079,-0.732,-0.664,208.252,-823.792,281.311
1.172,-0.880,-0.943,217.407,-830.872,273.926
1.286,-1.235,-1.193,207.336,-823.730,256.226
1.243,-1.381,-1.202,172.485,-791.992,227.966
0.893,-1.177,-0.999,119.324,-727.173,185.791
0.420,-0.894,-0.712,72.876,-632.507,135.498
0.023,-0.723,-0.512,49.744,-523.865,88.318
-0.227,-0.806,-0.496,60.120,-412.292,58.411
-0.325,-0.991,-0.461,76.233,-312.317,42.725
-0.245,-1.072,-0.326,74.890,-223.877,30.701
-0.082,-1.158,-0.156,62.073,-144.287,15.686
0.133,-0.955,-0.081,37.903,-68.115,-4.333
0.283,-0.984,-0.027,19.897,-5.249,-13.306
0.368,-1.057,-0.066,20.996,33.020,-27.283
0.401,-1.061,-0.114,26.489,54.565,-40.405
0.377,-1.075,-0.181,12.390,62.012,-42.847
0.299,-1.119,-0.271,-2.991,67.078,-39.795
0.216,-1.144,-0.323,-10.986,83.557,-41.016
0.152,-1.111,-0.329,-21.912,115.845,-43.335
0.119,-1.084,-0.296,-36.438,160.156,-43.884
0.144,-1.051,-0.205,-46.753,209.595,-44.678
0.194,-1.028,-0.147,-47.180,258.179,-42.358
0.222,-0.981,-0.099,-46.814,305.664,-38.269
0.242,-0.893,-0.062,-47.058,351.013,-33.386
0.264,-0.826,-0.007,-43.396,392.334,-30.457
0.311,-0.829,0.010,-31.311,429.077,-31.006
0.382,-0.868,-0.051,-17.029,461.792,-39.001
0.436,-0.924,-0.144,-7.019,492.737,-53.894
0.497,-0.929,-0.203,-4.761,521.179,-70.313
0.522,-0.912,-0.224,-10.803,542.908,-84.167
0.509,-0.895,-0.228,-16.663,553.101,-93.811
0.474,-0.907,-0.213,-22.217,551.025,-101.257
0.446,-0.933,-0.213,-26.794,540.161,-103.882
0.454,-0.900,-0.198,-32.043,520.508,-104.248
0.472,-0.916,-0.151,-36.865,494.568,-100.647
0.480,-0.968,-0.098,-35.889,461.426,-96.252
0.500,-0.960,-0.092,-37.476,424.622,-95.581
0.500,-0.971,-0.096,-35.583,389.160,-94.788
0.450,-1.004,-0.107,-32.593,358.337,-93.323
0.378,-1.027,-0.130,-32.654,331.665,-90.454
0.310,-1.023,-0.156,-36.560,308.716,-86.548
0.260,-1.013,-0.172,-41.077,288.086,-79.285
0.214,-1.018,-0.149,-41.199,268.555,-68.909
0.173,-1.022,-0.134,-41.992,248.596,-58.105
0.164,-1.024,-0.123,-43.518,228.027,-46.570
0.174,-1.022,-0.120,-45.898,205.322,-35.767
0.208,-1.080,-0.086,-45.654,183.044,-24.841
0.261,-1.101,-0.026,-49.622,159.729,-16.541
0.299,-1.017,0.054,-57.312,134.949,-9.583
0.327,-1.064,0.133,-58.411,106.201,1.709
0.284,-1.010,0.046,-55.054,77.393,6.958
0.277,-1.038,0.111,-49.438,64.880,13.977
0.247,-1.005,0.102,-48.035,57.007,10.742
0.210,-1.009,0.062,-30.090,51.941,0.427
0.171,-1.026,-0.009,-6.592,47.913,-13.367
0.152,-1.037,-0.050,9.460,45.532,-26.611
0.115,-1.057,-0.088,11.719,44.617,-31.433
0.090,-1.085,-0.070,4.822,43.152,-28.442
0.089,-1.057,-0.046,-1.038,38.757,-25.330
0.060,-1.005,-0.035,-0.977,31.982,-24.597
0.034,-1.000,-0.051,2.014,25.879,-20.264
0.025,-1.014,-0.042,1.038,21.362,-11.902
0.013,-1.021,-0.035,0.000,19.104,-4.456
0.028,-1.018,-0.026,0.366,17.029,-1.221
0.044,-1.008,-0.003,0.183,14.038,-1.221
0.060,-1.021,-0.001,1.160,11.047,0.000
0.064,-1.006,0.010,0.183,9.033,0.610
0.059,-0.994,0.008,-0.549,9.827,0.793
0.024,-0.984,-0.024,-0.671,10.925,-0.977
-0.027,-1.000,-0.056,2.258,13.733,-2.563
-0.052,-1.023,-0.073,2.502,15.930,-2.869
-0.045,-1.029,-0.066,-0.305,18.372,-0.977
-0.017,-1.022,-0.035,-4.211,20.142,0.977
0.005,-1.016,-0.013,-7.385,19.287,2.930
0.037,-1.018,0.003,-7.935,17.395,5.310
0.067,-1.025,0.014,-8.179,14.282,6.104
0.086,-1.027,0.032,-7.019,11.536,6.348
0.096,-1.017,0.052,-6.104,8.179,5.737
0.084,-0.998,0.058,-3.357,4.211,4.883
0.049,-0.984,0.023,1.526,0.305,3.906
0.010,-0.981,-0.026,6.958,-1.221,1.770
-0.004,-1.007,-0.052,9.521,1.038,0.305
0.007,-1.026,-0.049,7.263,3.113,-0.671
0.043,-1.030,-0.028,4.456,4.456,0.427
0.073,-1.020,-0.011,2.197,2.319,1.831
0.075,-1.012,-0.004,2.686,-0.610,3.784
0.071,-1.009,0.002,3.418,-3.662,4.822
0.066,-1.010,-0.006,4.517,-5.737,5.005
0.063,-1.015,-0.024,6.287,-5.554,4.333
0.055,-1.015,-0.035,6.653,-4.211,2.014
0.058,-1.021,-0.044,6.653,-2.136,-0.488
0.055,-1.025,-0.061,6.104,-1.099,-3.174
0.021,-1.034,-0.072,6.348,0.366,-4.272
-0.003,-1.035,-0.076,5.066,1.038,-4.211
-0.006,-1.032,-0.079,3.174,2.197,-3.235
0.012,-1.034,-0.056,1.038,4.211,-2.075
0.038,-1.030,-0.023,-1.648,5.737,-1.831
0.056,-1.028,-0.006,-1.831,6.104,-1.892
0.060,-1.028,-0.010,-1.587,4.517,-2.686
0.050,-1.036,-0.017,-0.061,3.540,-2.808
0.042,-1.033,-0.016,0.366,2.930,-3.235
0.039,-1.022,-0.009,0.000,2.380,-3.418
0.028,-1.008,-0.009,0.061,1.282,-3.662
0.004,-1.001,-0.021,0.916,0.244,-3.052
-0.003,-1.005,-0.027,2.075,0.183,-1.770
0.005,-1.014,-0.025,2.075,0.000,-1.343
0.020,-1.018,-0.021,1.953,0.305,-0.427
0.015,-1.022,-0.042,1.953,-0.061,-0.488
0.000,-1.029,-0.065,3.052,1.160,-1.465
-0.006,-1.043,-0.075,3.113,3.601,-3.357
0.000,-1.045,-0.067,0.488,6.836,-5.005
0.019,-1.038,-0.044,-2.808,9.338,-5.310

1.119,-1.006,0.729,-17.822,-395.752,138.489
1.029,-0.897,0.758,-2.319,-490.051,174.072
0.912,-0.790,0.646,33.203,-579.895,209.656
0.883,-0.723,0.400,82.520,-655.151,236.816
1.000,-0.842,0.171,130.615,-715.637,249.695
1.143,-0.899,-0.015,157.532,-755.981,248.535
1.204,-0.785,-0.225,167.114,-782.654,239.990
1.170,-0.604,-0.522,184.265,-792.969,224.121
1.093,-0.713,-0.745,208.496,-789.612,201.843
1.112,-0.974,-0.934,225.037,-767.456,180.481
0.978,-1.035,-0.923,210.999,-722.290,155.762
0.707,-0.971,-0.722,172.302,-660.095,128.662
0.443,-0.826,-0.482,137.207,-584.167,102.966
0.225,-0.745,-0.438,123.413,-505.554,82.458
0.041,-0.865,-0.464,131.165,-436.646,70.679
-0.028,-0.941,-0.447,125.183,-379.639,65.552
-0.043,-1.110,-0.391,112.549,-327.332,66.895
-0.032,-1.006,-0.343,90.881,-266.174,57.312
-0.008,-0.952,-0.258,68.054,-190.552,49.561
0.043,-0.979,-0.192,54.932,-112.366,38.452
0.114,-1.044,-0.171,63.049,-41.687,12.451
0.164,-0.985,-0.176,72.327,13.855,-7.690
0.181,-0.991,-0.221,65.247,50.964,-13.733
0.183,-1.078,-0.300,55.481,73.730,-13.428
0.204,-1.109,-0.381,45.105,92.651,-14.893
0.243,-1.116,-0.437,27.954,112.976,-16.113
0.257,-1.155,-0.478,11.597,135.864,-18.738
0.266,-1.132,-0.466,-0.854,165.466,-24.475
0.280,-1.108,-0.408,-12.390,199.280,-27.283
0.293,-1.065,-0.332,-24.475,230.408,-26.733
0.273,-1.058,-0.290,-30.762,258.911,-23.132
0.252,-1.044,-0.306,-36.133,286.621,-21.851
0.271,-1.003,-0.326,-43.640,317.505,-22.034
0.280,-0.959,-0.288,-49.561,354.614,-23.621
0.261,-0.897,-0.289,-52.368,395.874,-30.396
0.286,-0.937,-0.336,-49.316,438.538,-41.321
0.367,-0.943,-0.354,-50.720,476.013,-54.932
0.403,-0.960,-0.380,-52.246,507.812,-70.374
0.395,-0.919,-0.407,-51.941,536.499,-85.999
0.368,-0.829,-0.348,-51.819,560.730,-98.267
0.356,-0.765,-0.294,-52.551,575.256,-108.032
0.358,-0.825,-0.285,-42.419,578.125,-112.549
0.361,-0.900,-0.309,-32.837,569.824,-114.075
0.370,-0.941,-0.356,-30.151,551.208,-114.502
0.357,-1.039,-0.347,-32.043,520.325,-112.732
0.348,-1.016,-0.305,-39.124,479.187,-111.938
0.329,-1.045,-0.265,-43.884,435.181,-106.323
0.302,-1.041,-0.221,-51.636,393.250,-96.497
0.274,-1.003,-0.181,-61.096,353.943,-81.116
0.252,-1.041,-0.115,-62.988,313.110,-60.547
0.221,-1.037,-0.094,-59.448,267.456,-36.865
0.225,-1.047,-0.045,-50.720,219.910,-11.108
0.221,-1.000,-0.118,-43.335,168.640,11.230
0.206,-1.022,-0.107,-38.208,125.916,31.006
0.179,-1.017,-0.052,-40.222,93.384,44.861
0.156,-0.968,-0.003,-42.480,70.068,54.932
0.172,-0.991,0.016,-35.278,54.504,62.561
0.207,-0.974,0.034,-25.452,47.974,60.059
0.285,-1.068,0.111,-15.442,49.194,51.575
0.296,-0.935,-0.057,-11.902,50.476,34.912
0.226,-1.085,-0.014,-9.094,62.622,23.499
0.214,-1.045,0.000,-18.005,71.899,9.705
0.214,-1.022,0.031,-24.109,74.280,-2.075
0.239,-1.000,0.043,-14.038,69.702,-10.376
0.219,-0.999,0.013,-2.441,61.462,-14.709
0.153,-1.022,-0.024,5.127,54.443,-12.512
0.113,-1.033,-0.037,5.371,47.729,-8.728
0.112,-1.032,-0.039,4.395,41.504,-5.493
0.144,-1.054,-0.032,2.075,34.546,-2.258
0.137,-1.027,-0.041,-0.977,29.358,0.916
0.103,-1.040,-0.068,-2.319,26.428,2.747
0.098,-1.057,-0.071,-4.089,26.917,2.808
0.113,-1.059,-0.055,-4.883,28.931,0.122
0.139,-1.067,-0.024,-6.409,29.785,-3.540
0.148,-1.051,-0.003,-7.935,28.992,-5.798
0.123,-1.037,-0.004,-8.484,25.574,-6.165
0.094,-1.025,-0.006,-8.118,22.644,-4.517
0.080,-1.018,0.007,-8.911,20.325,-2.197
0.078,-0.998,0.029,-9.705,19.104,-1.160
0.094,-0.989,0.047,-10.376,17.578,-0.305
0.108,-0.987,0.032,-9.521,14.160,1.465
0.079,-1.003,-0.007,-4.089,11.475,3.052
0.039,-1.038,-0.070,2.197,9.216,2.502
0.032,-1.062,-0.099,3.601,10.315,1.282
0.048,-1.062,-0.091,-1.221,13.367,-1.160
0.065,-1.053,-0.068,-6.836,17.273,-3.418
0.088,-1.042,-0.039,-11.414,19.104,-5.249
0.103,-1.026,-0.010,-14.587,17.578,-6.287
0.103,-1.008,0.021,-14.343,14.221,-6.165
0.077,-0.999,0.029,-10.803,9.460,-5.188
0.036,-0.987,0.002,-5.249,5.798,-3.479
0.023,-0.995,-0.011,-0.610,4.639,-3.418
0.032,-1.007,-0.009,1.587,6.409,-3.784
0.050,-1.008,0.006,0.610,8.179,-4.639
0.052,-1.008,0.001,-0.122,8.179,-4.761
0.036,-1.004,-0.008,-0.244,6.836,-4.211
0.015,-1.008,-0.019,-1.038,4.578,-2.441
0.013,-1.009,-0.030,-1.953,3.296,1.038
0.024,-1.012,-0.031,-3.906,2.563,2.808
0.041,-1.021,-0.019,-5.005,2.930,3.784
0.065,-1.023,0.001,-5.981,2.258,3.662
0.077,-1.011,0.027,-5.737,1.343,3.784
0.084,-0.997,0.057,-4.578,-0.122,3.296
0.080,-0.973,0.069,-2.380,-1.953,2.319
0.069,-0.982,0.058,2.747,-2.930,1.221
0.058,-0.995,0.028,6.836,-4.089,-0.610
0.048,-1.007,-0.009,9.033,-3.479,-1.404
0.031,-1.017,-0.047,8.667,-2.563,-1.953
0.025,-1.031,-0.070,6.958,-0.488,-1.892
0.030,-1.045,-0.069,4.517,1.343,-2.014
0.047,-1.051,-0.057,1.160,2.563,-1.465
0.067,-1.051,-0.038,-0.854,3.052,-0.244
0.069,-1.038,-0.020,-2.869,1.709,0.000
0.070,-1.029,-0.005,-2.930,1.404,0.244
0.073,-1.022,0.003,-2.747,0.488,-0.549
0.070,-1.018,0.006,-1.282,1.038,-1.465
0.067,-1.024,0.000,0.305,1.221,-2.991
0.057,-1.026,-0.004,1.404,1.160,-4.456
0.043,-1.021,-0.003,1.587,1.526,-5.188

1.186,-0.936,0.842,-13.245,-369.263,128.967
1.111,-0.777,1.115,-10.376,-497.314,192.688
0.991,-0.496,1.235,19.958,-624.390,253.235
1.003,-0.417,0.932,103.027,-735.718,294.739
1.246,-0.530,0.506,182.556,-830.994,326.294
1.670,-0.765,0.092,221.802,-916.626,358.704
2.137,-0.770,-0.274,233.093,-1000.183,387.146
2.521,-0.762,-0.805,243.591,-1064.636,397.705
2.901,-1.070,-1.365,261.719,-1100.464,382.568
2.642,-1.192,-1.377,282.837,-1080.811,322.327
1.757,-0.921,-0.957,275.085,-972.168,214.233
0.791,-0.613,-0.530,240.112,-783.020,96.008
0.070,-0.410,-0.474,204.407,-551.514,3.052
-0.464,-0.676,-0.666,191.528,-357.361,-38.513
-0.851,-1.245,-0.875,198.486,-229.370,-33.020
-0.891,-1.386,-0.828,190.369,-128.479,-33.508
-0.641,-1.262,-0.645,128.601,-32.959,-37.109
-0.312,-1.019,-0.383,49.927,38.330,-24.231
0.007,-1.010,-0.255,24.475,81.116,-16.479
0.221,-1.032,-0.209,34.119,100.342,-19.653
0.313,-0.968,-0.173,31.799,111.389,-25.757
0.299,-0.887,-0.164,14.587,118.591,-28.198
0.240,-0.847,-0.174,4.761,120.605,-26.062
0.204,-0.841,-0.185,6.836,119.568,-20.386
0.204,-0.900,-0.235,10.010,117.493,-11.108
0.170,-0.991,-0.276,9.705,119.690,-5.249
0.151,-1.018,-0.316,9.521,137.573,-5.005
0.170,-1.054,-0.352,7.385,173.645,-8.789
0.255,-1.071,-0.310,5.737,224.792,-15.686
0.324,-1.095,-0.305,4.883,281.067,-25.391
0.344,-1.099,-0.318,3.418,339.600,-39.673
0.315,-1.050,-0.327,0.183,393.616,-56.152
0.254,-0.976,-0.344,-3.418,438.171,-68.359
0.207,-0.927,-0.352,-1.343,471.985,-75.684
0.188,-0.926,-0.382,4.822,497.437,-80.261
0.257,-1.000,-0.407,11.475,517.822,-80.322
0.331,-1.022,-0.460,9.094,534.241,-81.665
0.331,-1.016,-0.516,3.357,548.462,-87.036
0.285,-1.003,-0.544,-5.493,557.983,-92.224
0.269,-0.954,-0.555,-13.977,560.913,-94.116
0.299,-0.940,-0.491,-23.743,556.458,-91.797
0.330,-0.935,-0.400,-31.006,538.696,-85.205
0.354,-0.966,-0.318,-28.992,507.202,-76.416
0.348,-0.993,-0.290,-24.963,467.896,-72.876
0.322,-1.000,-0.271,-20.081,425.171,-72.205
0.278,-1.038,-0.269,-22.827,383.667,-70.618
0.221,-1.066,-0.245,-31.738,341.614,-62.927
0.209,-1.087,-0.221,-41.687,297.546,-47.058
0.203,-1.056,-0.172,-52.307,249.634,-23.987
0.165,-1.025,-0.146,-57.129,200.562,2.991
0.107,-0.967,-0.116,-57.068,153.870,29.358
0.066,-0.929,-0.126,-52.673,114.441,53.772
0.052,-0.921,-0.096,-46.387,84.717,71.472
0.054,-0.928,-0.084,-38.696,65.857,81.482
0.091,-0.971,-0.051,-32.227,55.298,84.412
0.135,-1.012,-0.035,-30.212,49.988,82.703
0.171,-1.038,-0.031,-31.006,47.241,79.224
0.228,-1.064,0.052,-32.166,46.875,73.975
0.195,-0.969,-0.150,-34.546,44.739,66.101
0.180,-0.990,-0.050,-31.250,55.664,58.655
0.179,-0.999,-0.083,-32.715,63.904,49.011
0.233,-1.012,-0.042,-34.302,68.115,39.612
0.312,-1.039,-0.026,-28.625,65.918,31.494
0.352,-1.034,-0.014,-23.499,58.655,24.597
0.343,-1.029,-0.010,-19.836,50.171,19.836
0.322,-1.059,-0.009,-17.334,42.664,16.663
0.286,-0.988,-0.014,-17.029,36.072,10.376
0.241,-1.000,-0.034,-11.475,32.776,6.714
0.216,-1.016,-0.060,-7.446,32.471,4.333
0.207,-1.043,-0.071,-7.141,34.790,1.709
0.198,-1.039,-0.057,-9.460,37.048,-1.770
0.211,-1.042,-0.026,-13.855,36.987,-3.601
0.221,-1.006,-0.007,-16.785,35.461,-4.395
0.214,-1.001,-0.028,-17.151,32.471,-4.089
0.181,-1.007,-0.041,-13.916,32.593,-4.639
0.164,-1.018,-0.036,-14.221,33.325,-5.798
0.172,-1.016,-0.015,-18.005,33.203,-4.761
0.181,-0.999,0.018,-21.667,31.616,-2.869
0.172,-0.989,0.039,-22.644,28.503,-0.977
0.164,-0.981,0.037,-21.301,25.757,0.488
0.143,-0.987,0.028,-18.188,23.193,0.732
0.135,-0.997,0.018,-13.672,22.278,0.488
0.138,-1.001,0.004,-12.329,21.545,-1.038
0.131,-1.010,-0.005,-11.353,22.766,-2.869
0.130,-1.021,0.000,-11.719,23.621,-5.188
0.144,-1.011,0.016,-13.611,23.621,-6.775
0.153,-1.001,0.030,-13.550,23.010,-8.118
0.137,-1.000,0.026,-11.169,21.179,-8.850
0.121,-1.003,0.014,-7.507,19.409,-8.606
0.108,-1.016,0.007,-4.517,17.517,-7.996
0.109,-1.019,0.012,-2.625,15.747,-6.592
0.121,-1.019,0.011,-2.319,12.268,-4.944
0.119,-1.022,0.008,-1.160,8.972,-1.953
0.118,-1.027,0.007,0.183,6.409,0.061
0.124,-1.022,0.011,-0.061,4.883,0.244
0.138,-1.009,0.018,-0.671,5.188,-0.427
0.131,-1.003,-0.019,-0.610,5.493,-2.258
0.084,-1.031,-0.063,2.869,7.812,-3.845
0.072,-1.050,-0.069,2.808,10.498,-5.432
0.101,-1.059,-0.048,0.000,12.390,-5.920
0.135,-1.045,-0.007,-3.235,12.451,-5.676
0.145,-1.018,0.024,-5.676,10.132,-4.883
0.138,-1.001,0.036,-5.005,7.324,-3.296
0.128,-1.006,0.046,-1.709,4.150,-2.563
0.130,-1.007,0.045,0.977,2.258,-2.075
0.148,-0.996,0.058,0.732,0.549,-2.319
0.145,-0.981,0.050,2.136,-0.549,-2.563
0.088,-0.985,-0.009,4.456,-1.038,-3.357
0.044,-0.999,-0.042,5.554,0.793,-4.150
0.048,-1.019,-0.043,4.578,4.395,-3.723
0.089,-1.017,-0.010,0.977,7.263,-3.906
