aX,aY,aZ,gX,gY,gZ
-0.088,-1.137,-0.231,3.113,-2.319,-1.831
-0.087,-1.152,-0.243,1.953,-0.977,-1.648
-0.086,-1.161,-0.245,-1.099,-0.427,-2.136
-0.084,-1.160,-0.237,-3.723,-0.793,-2.258
-0.079,-1.159,-0.241,-4.333,-0.366,-1.648
-0.074,-1.161,-0.255,-3.723,0.244,-0.366
-0.070,-1.150,-0.266,-3.113,0.244,1.221
-0.070,-1.123,-0.262,-3.418,-0.488,2.563
-0.068,-1.103,-0.250,-3.723,-0.977,2.991
-0.069,-1.097,-0.243,-3.235,-0.305,3.418
-0.065,-1.093,-0.250,-3.662,0.671,3.296
-0.055,-1.091,-0.258,-5.676,1.343,3.113
-0.049,-1.087,-0.262,-7.629,1.404,2.869
-0.042,-1.086,-0.270,-7.996,1.465,3.113
-0.039,-1.095,-0.278,-7.507,1.282,3.418
-0.043,-1.095,-0.272,-7.019,0.854,4.089
-0.048,-1.068,-0.254,-8.545,-0.122,4.761
-0.042,-1.038,-0.241,-10.864,0.244,5.127
-0.036,-1.027,-0.244,-11.780,1.526,4.639
-0.028,-1.031,-0.252,-10.986,1.709,3.784
-0.026,-1.027,-0.253,-9.460,0.732,3.723
-0.024,-1.029,-0.250,-6.470,0.000,4.395
-0.029,-1.049,-0.269,-2.502,-1.099,5.310
-0.033,-1.065,-0.264,-0.061,-2.502,7.080
-0.051,-1.029,-0.249,-2.075,-3.662,9.033
-0.044,-0.995,-0.237,-5.798,-2.930,10.498
-0.036,-0.973,-0.220,-8.484,-1.221,10.010
-0.035,-0.973,-0.204,-11.169,-0.793,7.874
-0.028,-0.974,-0.196,-12.573,0.488,6.287
-0.019,-0.984,-0.197,-13.184,2.197,5.310
-0.016,-0.990,-0.217,-12.512,3.113,4.883
-0.008,-1.006,-0.241,-10.132,3.296,5.432
-0.007,-1.028,-0.253,-6.775,2.136,6.897
-0.016,-1.036,-0.261,-2.869,0.488,9.399
-0.024,-1.032,-0.261,0.061,-0.549,12.207
-0.030,-1.022,-0.247,0.122,-2.441,13.855
-0.040,-1.005,-0.223,-2.625,-3.723,13.916
-0.037,-0.997,-0.202,-6.714,-2.686,13.428
-0.021,-0.986,-0.194,-11.902,0.305,12.390
-0.013,-0.974,-0.208,-16.785,2.563,10.681
-0.000,-0.985,-0.215,-21.118,3.540,8.606
0.001,-0.998,-0.210,-24.292,3.540,7.019
0.001,-1.004,-0.203,-25.146,3.662,6.531
0.001,-1.008,-0.202,-24.902,3.662,6.531
-0.000,-1.018,-0.207,-22.278,3.662,7.385
-0.003,-1.037,-0.213,-18.982,3.418,8.545
-0.003,-1.048,-0.208,-16.602,1.953,10.010
-0.012,-1.047,-0.197,-13.855,-0.122,11.902
-0.014,-1.035,-0.181,-13.672,-0.549,13.550
0.002,-1.016,-0.180,-16.052,1.099,14.832
0.011,-0.996,-0.188,-17.029,2.502,15.625
0.019,-0.983,-0.193,-17.639,2.808,15.320
0.032,-0.967,-0.193,-17.151,2.869,15.198
0.040,-0.957,-0.195,-15.747,2.563,14.771
0.049,-0.960,-0.188,-13.367,1.709,13.916
0.027,-0.974,-0.171,-11.169,-0.916,12.268
0.017,-1.001,-0.147,-10.498,-3.723,10.559
0.005,-1.035,-0.128,-10.498,-3.723,9.827
-0.002,-1.036,-0.120,-12.024,-3.357,10.010
0.007,-1.017,-0.119,-15.930,-1.099,10.925
0.027,-0.994,-0.134,-18.616,2.075,11.475
0.044,-0.978,-0.153,-19.470,3.296,10.803
0.057,-0.976,-0.159,-18.799,2.991,9.827
0.056,-0.979,-0.157,-16.602,1.587,9.216

-0.141,-2.490,-0.671,-26.611,18.188,-161.438
-0.165,-2.764,-0.587,-0.854,4.517,-133.057
-0.208,-2.970,-0.490,43.884,-8.240,-96.497
-0.231,-3.034,-0.435,88.257,-15.381,-53.467
-0.234,-2.889,-0.383,117.920,-15.442,-14.282
-0.188,-2.755,-0.411,133.850,-15.076,14.771
-0.287,-2.420,-0.506,118.469,-23.376,20.386
-0.248,-2.340,-0.464,90.515,-19.165,23.071
-0.126,-2.300,-0.431,67.627,7.996,25.879
-0.096,-2.193,-0.487,28.076,10.803,19.409
-0.089,-2.089,-0.468,3.601,4.517,15.442
-0.077,-2.022,-0.408,-2.686,-1.526,18.127
-0.113,-1.934,-0.357,0.977,-6.897,25.330
-0.114,-1.793,-0.327,8.179,-7.568,36.011
-0.115,-1.585,-0.328,11.536,-5.188,45.105
-0.108,-1.392,-0.315,12.939,-2.258,50.354
-0.094,-1.238,-0.269,12.878,-1.038,50.476
-0.102,-1.095,-0.237,7.263,-0.977,44.922
-0.090,-0.982,-0.230,-2.747,1.221,36.194
-0.050,-0.918,-0.252,-13.184,4.822,25.879
-0.059,-0.865,-0.271,-19.470,4.883,15.625
-0.017,-0.893,-0.253,-21.301,4.883,7.935
-0.040,-0.893,-0.229,-22.827,2.014,0.732
-0.036,-0.889,-0.221,-22.583,1.709,-2.808
-0.023,-0.867,-0.250,-19.409,5.493,-3.235
-0.005,-0.843,-0.288,-15.015,6.958,-3.113
-0.002,-0.826,-0.326,-10.376,5.371,-4.150
-0.008,-0.829,-0.346,-6.897,2.197,-6.226
-0.008,-0.846,-0.327,-8.118,-0.549,-9.949
-0.016,-0.858,-0.299,-12.146,-2.747,-14.404
-0.020,-0.877,-0.291,-15.320,-2.686,-18.066
0.001,-0.910,-0.293,-17.151,-1.099,-20.813
0.009,-0.923,-0.293,-15.930,-0.244,-21.851
0.017,-0.938,-0.315,-11.902,-0.122,-21.545
0.031,-0.963,-0.339,-6.348,0.244,-20.325
0.026,-0.984,-0.336,-1.526,-1.831,-19.104
0.003,-0.993,-0.335,1.770,-4.211,-17.456
0.000,-1.015,-0.342,2.258,-4.822,-16.174
-0.012,-1.034,-0.322,-0.854,-6.348,-15.808
-0.025,-1.059,-0.287,-4.333,-7.507,-16.113
-0.036,-1.078,-0.269,-7.935,-6.958,-15.991
-0.035,-1.094,-0.287,-10.742,-5.249,-14.771
-0.024,-1.102,-0.319,-11.047,-3.296,-12.207
-0.025,-1.091,-0.335,-9.033,-3.296,-9.155
-0.032,-1.090,-0.324,-5.249,-4.944,-6.165
-0.039,-1.073,-0.289,-2.075,-5.493,-3.479
-0.046,-1.056,-0.263,-1.282,-4.883,-1.526
-0.060,-1.040,-0.262,-1.953,-4.333,-1.221
-0.063,-1.044,-0.271,-4.028,-3.479,-1.526
-0.068,-1.073,-0.261,-5.981,-3.540,-1.892
-0.086,-1.091,-0.225,-7.507,-4.395,-1.526
-0.085,-1.095,-0.211,-9.277,-3.174,0.244
-0.073,-1.077,-0.231,-10.010,0.244,2.502
-0.058,-1.047,-0.266,-9.216,2.441,4.272
-0.051,-1.029,-0.279,-6.897,2.625,5.188
-0.051,-1.019,-0.267,-4.700,1.221,5.005
-0.053,-1.016,-0.250,-4.028,0.977,4.150
-0.057,-1.010,-0.248,-5.066,1.831,3.113
-0.051,-1.011,-0.268,-7.141,3.296,2.136
-0.053,-1.008,-0.282,-9.583,3.662,1.648
-0.051,-1.007,-0.287,-10.132,2.380,1.831
-0.055,-1.008,-0.264,-9.888,0.854,2.441
-0.060,-1.017,-0.238,-9.216,-0.061,3.113
-0.061,-1.014,-0.225,-9.338,0.305,3.479
-0.054,-1.016,-0.227,-9.888,1.831,3.357
-0.045,-1.012,-0.229,-9.827,2.747,3.357
-0.035,-1.012,-0.241,-9.460,3.174,3.479
-0.035,-1.021,-0.245,-7.812,3.357,3.784
-0.032,-1.021,-0.253,-6.653,3.174,4.456
-0.036,-1.025,-0.259,-6.897,3.174,5.066
-0.036,-1.015,-0.254,-7.202,2.686,6.104
-0.037,-1.010,-0.248,-8.972,2.197,6.165
-0.038,-1.011,-0.247,-9.949,2.258,6.226
-0.035,-1.018,-0.242,-10.559,2.441,5.615
-0.031,-1.040,-0.225,-11.169,1.648,4.333
-0.033,-1.059,-0.205,-10.315,1.160,3.906
-0.026,-1.083,-0.195,-9.766,1.526,3.662
-0.027,-1.092,-0.185,-8.911,2.197,4.028
-0.027,-1.093,-0.183,-6.958,3.113,4.700
-0.031,-1.092,-0.200,-5.066,4.089,5.432
-0.030,-1.103,-0.231,-3.113,4.456,6.104
-0.035,-1.117,-0.242,-2.136,3.052,6.531
-0.042,-1.124,-0.218,-2.747,-0.183,6.470
-0.045,-1.126,-0.182,-3.662,-2.075,6.165
-0.047,-1.129,-0.159,-4.272,-2.319,5.554
-0.039,-1.137,-0.152,-5.066,-0.854,4.883
-0.032,-1.135,-0.174,-4.761,1.221,5.127
-0.020,-1.131,-0.197,-3.235,2.625,6.165
-0.013,-1.120,-0.203,-1.709,2.869,7.263
-0.012,-1.099,-0.215,-1.465,2.563,7.996
-0.006,-1.087,-0.229,-0.854,2.991,9.155
-0.007,-1.078,-0.231,0.610,2.441,10.193
-0.008,-1.072,-0.238,0.916,1.038,10.864
-0.006,-1.069,-0.231,1.709,0.305,11.719
-0.011,-1.040,-0.230,0.854,-0.977,12.329
0.000,-1.005,-0.226,-1.160,-0.732,12.573
0.007,-0.973,-0.216,-2.930,-0.244,11.841
0.014,-0.945,-0.206,-4.700,-0.122,9.583
0.018,-0.932,-0.203,-6.470,0.366,6.592
0.021,-0.937,-0.207,-7.690,1.404,3.113
0.023,-0.958,-0.220,-10.132,1.892,-0.366
0.022,-0.976,-0.226,-10.864,2.258,-1.892
0.022,-0.999,-0.226,-11.292,2.136,-2.258
0.020,-1.008,-0.232,-10.986,2.197,-1.038
0.021,-1.004,-0.246,-8.972,2.258,1.221
0.022,-1.016,-0.250,-6.531,1.404,3.113
0.016,-1.022,-0.236,-6.287,-0.854,4.639
0.012,-1.016,-0.226,-6.775,-1.770,6.348
0.014,-1.001,-0.220,-8.667,-1.587,7.385
0.018,-0.984,-0.210,-10.193,-1.099,7.812
0.023,-0.977,-0.214,-10.803,-0.732,7.446
0.024,-0.986,-0.213,-11.597,-0.122,6.470
0.021,-0.998,-0.197,-12.573,-0.427,5.005
0.018,-1.000,-0.185,-14.404,-0.183,4.028
0.024,-0.999,-0.184,-15.198,1.099,3.540
0.031,-1.000,-0.192,-14.526,1.892,3.113
0.036,-0.998,-0.199,-12.756,1.648,3.296
0.026,-1.003,-0.223,-10.071,0.732,4.150
0.021,-1.044,-0.220,-8.789,-1.343,4.883

