aX,aY,aZ,gX,gY,gZ
-0.162,-0.872,0.098,5.737,-4.944,25.146
-0.180,-0.847,0.091,1.831,2.991,20.142
-0.177,-0.843,0.025,-1.526,10.559,12.573
-0.147,-0.853,-0.067,-4.089,15.442,5.676
-0.103,-0.855,-0.180,-7.996,16.235,0.671
-0.064,-0.870,-0.270,-8.789,12.085,-2.686
-0.039,-0.898,-0.304,-6.287,2.747,-3.723
-0.012,-0.911,-0.293,-4.456,-7.385,-3.662
-0.026,-0.917,-0.243,-4.272,-17.761,-4.333
-0.061,-0.939,-0.135,-2.502,-25.940,-5.554
-0.070,-0.975,-0.023,2.075,-28.320,-5.737
-0.035,-1.010,0.018,4.944,-26.489,-5.920
-0.017,-1.043,0.019,4.761,-24.048,-6.775
0.009,-1.078,0.011,5.981,-19.775,-7.263
0.059,-1.099,-0.032,6.104,-16.174,-5.798
0.078,-1.120,-0.083,4.395,-15.625,-3.540
0.089,-1.132,-0.103,4.395,-16.968,0.061
0.096,-1.114,-0.106,2.625,-19.104,4.883
0.076,-1.078,-0.105,-0.671,-22.095,8.301
0.055,-1.032,-0.089,-1.526,-24.780,9.033
0.018,-0.996,-0.100,-2.014,-27.466,7.324
-0.091,-1.021,-0.030,1.770,-29.480,4.150
-0.099,-1.088,0.077,11.353,-26.489,4.395
-0.051,-1.134,0.100,13.123,-19.653,8.484
-0.071,-1.092,0.107,4.395,-12.146,10.315
-0.079,-1.024,0.073,-0.977,-5.493,12.146
-0.053,-0.974,0.009,-1.221,1.465,13.489
-0.029,-0.926,-0.041,-0.549,6.409,11.047
-0.008,-0.902,-0.092,0.977,8.545,6.165
0.007,-0.920,-0.127,3.967,8.484,0.977
0.017,-0.972,-0.124,8.179,7.263,-2.930
0.013,-1.014,-0.097,9.033,5.493,-3.540
0.007,-1.022,-0.074,4.944,3.967,-2.136
-0.018,-1.015,-0.033,0.549,3.967,0.000
-0.029,-1.019,0.026,-0.244,5.798,2.258
0.009,-0.998,0.024,-2.197,9.399,3.662
0.014,-0.976,-0.004,-5.981,13.733,2.380
0.026,-0.978,-0.052,-5.066,17.029,-0.061
0.067,-0.999,-0.109,-2.441,18.616,-0.183
0.080,-1.000,-0.140,-4.333,16.846,-0.549
0.072,-0.987,-0.148,-7.568,12.756,-1.709
0.069,-0.984,-0.167,-8.118,8.057,-2.502
0.071,-0.995,-0.207,-6.897,2.930,-3.113
0.059,-1.001,-0.228,-5.737,-3.418,-4.028
0.045,-1.021,-0.229,-3.784,-9.644,-4.089
0.009,-1.040,-0.203,-0.610,-16.052,-2.686
-0.023,-1.057,-0.110,3.723,-20.935,-0.427
-0.030,-1.068,-0.030,7.263,-21.729,3.052
-0.021,-1.042,-0.016,6.165,-20.508,5.554
-0.006,-0.999,-0.061,3.052,-18.860,5.371
0.033,-0.960,-0.162,4.517,-17.761,3.967
0.089,-0.941,-0.309,10.254,-20.752,2.563
0.131,-0.918,-0.439,18.311,-29.602,1.892
0.122,-0.912,-0.508,27.100,-42.603,1.587
0.117,-0.894,-0.518,36.743,-58.960,0.977
0.082,-0.894,-0.517,44.556,-77.698,0.244
-0.062,-0.923,-0.448,49.255,-95.520,-3.052
-0.216,-0.961,-0.199,55.786,-108.276,-9.216
-0.251,-1.035,0.086,57.007,-112.732,-14.832
-0.280,-1.076,0.253,36.926,-107.666,-18.860
-0.321,-1.080,0.414,13.794,-91.431,-22.095
-0.228,-1.092,0.465,2.258,-67.322,-22.217
-0.131,-1.078,0.374,-7.263,-42.786,-19.836
0.001,-1.041,0.174,-14.404,-23.865,-18.982
0.093,-1.028,-0.053,-16.907,-13.306,-18.982
0.201,-1.027,-0.247,-17.883,-11.353,-17.639
0.275,-1.010,-0.370,-17.944,-17.395,-15.503
0.300,-0.986,-0.421,-18.005,-29.968,-13.733
0.239,-0.992,-0.405,-19.104,-44.312,-12.573
0.096,-0.989,-0.312,-15.686,-57.678,-12.878
0.028,-0.978,-0.156,-2.075,-66.406,-15.442
-0.091,-1.030,0.020,11.414,-69.275,-15.503
-0.136,-1.081,0.145,12.512,-63.049,-13.428
-0.140,-1.076,0.160,10.132,-49.927,-9.277
-0.116,-1.068,0.117,12.512,-37.292,-3.174
-0.087,-1.046,0.048,15.503,-27.161,2.625
-0.057,-0.995,-0.077,14.954,-21.179,4.700
-0.021,-0.931,-0.209,12.024,-19.714,3.479

-0.771,-1.081,1.144,33.142,362.671,29.480
-1.240,-1.202,0.912,61.096,446.289,37.537
-1.504,-1.264,0.801,90.210,519.165,47.791
-1.511,-1.338,0.605,111.023,578.796,62.378
-1.453,-1.310,0.408,97.900,618.896,84.290
-1.099,-1.140,0.349,52.063,643.311,103.516
-0.891,-1.026,0.253,31.799,644.287,101.746
-0.627,-1.051,0.078,51.331,626.404,81.482
-0.259,-1.287,-0.261,71.960,601.501,65.002
-0.178,-1.487,-0.606,50.049,568.909,51.758
-0.168,-1.467,-0.671,4.028,528.870,46.753
-0.131,-1.417,-0.813,-16.846,481.689,59.021
-0.169,-1.345,-0.946,-38.086,439.209,82.825
-0.426,-1.118,-1.143,-82.886,414.307,105.103
-0.406,-0.706,-1.341,-121.338,398.315,117.493
-0.437,-0.318,-1.548,-138.000,368.408,114.136
-0.617,-0.158,-1.574,-124.329,315.918,85.754
-0.743,-0.249,-1.404,-92.529,246.094,47.363
-0.875,-0.372,-1.138,-77.820,174.377,12.451
-0.989,-0.463,-0.840,-79.285,118.835,-14.221
-0.923,-0.614,-0.571,-68.176,85.510,-29.785
-0.761,-0.785,-0.416,-56.152,65.979,-35.400
-0.415,-0.939,-0.409,-48.828,53.406,-34.729
-0.219,-0.992,-0.358,-40.833,41.687,-35.400
-0.050,-1.062,-0.293,-34.973,27.283,-36.072
0.065,-1.041,-0.187,-31.921,14.038,-34.058
0.220,-1.086,-0.103,-14.709,6.104,-32.959
0.308,-1.174,-0.035,2.686,4.456,-36.987
0.332,-1.257,-0.021,9.521,5.493,-41.382
0.352,-1.304,-0.005,13.000,8.423,-40.588
0.349,-1.333,0.010,13.855,11.902,-35.095
0.315,-1.329,-0.007,10.681,14.832,-27.039
0.244,-1.312,-0.039,11.353,17.334,-15.503
0.208,-1.275,-0.046,17.700,18.677,-0.427
0.147,-1.183,-0.050,14.526,18.738,13.489
0.070,-1.053,-0.068,7.080,19.531,22.705
0.008,-0.949,-0.116,8.911,21.484,27.893
-0.039,-0.884,-0.168,16.602,23.193,28.198
-0.090,-0.856,-0.198,22.888,22.522,24.170
-0.125,-0.857,-0.193,25.940,18.188,18.311
-0.166,-0.869,-0.189,23.804,13.306,12.268
-0.192,-0.905,-0.178,20.874,8.850,6.958
-0.200,-0.958,-0.152,18.188,5.920,4.333
-0.191,-1.000,-0.096,12.390,3.296,4.761
-0.187,-0.978,-0.055,-0.366,0.916,6.042
-0.199,-0.922,-0.039,-11.169,0.061,5.493
-0.151,-0.900,-0.057,-12.085,0.977,3.479
-0.091,-0.921,-0.101,-9.277,0.977,-0.244
-0.072,-0.915,-0.128,-9.155,-1.465,-5.615
-0.059,-0.932,-0.161,-7.446,-6.348,-10.681
-0.014,-1.005,-0.218,-0.732,-11.047,-13.855
-0.005,-1.110,-0.248,8.179,-16.907,-13.489
-0.043,-1.157,-0.188,13.977,-25.330,-8.057
-0.047,-1.160,-0.044,18.005,-32.227,1.221
-0.072,-1.165,0.105,17.090,-32.837,9.766
-0.061,-1.103,0.188,8.118,-27.649,13.977
-0.049,-1.014,0.178,-1.526,-19.775,14.526
-0.042,-0.963,0.136,-4.517,-9.644,10.254
-0.027,-0.949,-0.006,-2.563,-1.770,2.441
-0.013,-0.974,-0.154,1.038,0.549,-4.395
0.019,-1.027,-0.273,5.432,-2.808,-7.202
0.040,-1.070,-0.362,7.263,-12.573,-7.019
0.008,-1.087,-0.364,7.141,-27.832,-3.479
-0.016,-1.073,-0.291,8.728,-43.884,3.723
-0.042,-1.032,-0.188,11.414,-57.190,12.329
-0.109,-0.968,-0.068,14.038,-65.186,17.334
-0.160,-0.944,0.028,20.630,-62.195,20.813
-0.125,-0.951,0.063,26.062,-50.415,22.827
-0.093,-0.926,0.014,29.785,-40.710,19.531
-0.080,-0.927,-0.047,32.104,-35.400,13.428
-0.051,-0.932,-0.122,34.119,-33.691,8.484
-0.046,-0.947,-0.223,33.264,-34.851,4.578
-0.070,-0.964,-0.243,34.851,-38.391,2.197
-0.030,-0.999,-0.210,40.833,-42.786,3.479
-0.008,-1.006,-0.197,40.344,-48.828,6.165
-0.014,-0.974,-0.185,31.372,-55.115,6.104
-0.026,-0.944,-0.169,26.855,-59.387,4.517
-0.009,-0.936,-0.186,29.724,-61.523,2.747
0.019,-0.948,-0.255,33.325,-63.171,1.221
-0.021,-0.993,-0.313,36.377,-66.895,-1.282
-0.057,-1.002,-0.291,40.588,-71.533,-3.601
-0.080,-1.022,-0.245,42.419,-77.148,-3.662
-0.069,-1.025,-0.195,40.283,-80.933,-3.052
-0.032,-1.011,-0.182,36.316,-82.947,-3.357
-0.006,-0.976,-0.224,31.006,-85.999,-5.127
0.025,-0.927,-0.284,24.902,-90.515,-7.996
0.074,-0.895,-0.357,22.644,-96.313,-12.024
0.028,-0.957,-0.440,25.330,-105.164,-15.015
-0.104,-1.014,-0.411,31.860,-114.563,-20.874
-0.009,-0.987,-0.338,40.405,-121.643,-28.870
-0.003,-0.993,-0.338,42.725,-132.690,-32.898
-0.101,-0.997,-0.301,40.649,-143.555,-35.400
-0.123,-0.977,-0.219,37.354,-144.165,-34.485
-0.115,-0.974,-0.153,30.029,-139.221,-31.311
-0.221,-1.004,-0.125,18.677,-132.812,-27.222
-0.235,-1.017,-0.039,9.949,-121.887,-24.231
-0.186,-1.029,0.044,6.348,-107.971,-21.729
-0.139,-1.018,0.051,3.357,-95.581,-21.545
-0.147,-1.054,0.018,3.052,-83.496,-22.461
-0.098,-1.109,0.031,9.583,-71.350,-21.606
-0.024,-1.170,0.023,15.259,-61.768,-14.893
0.010,-1.174,-0.024,7.385,-54.932,-6.897
0.015,-1.153,-0.061,-8.606,-48.035,-1.709
0.052,-1.097,-0.068,-20.325,-41.565,2.136
0.076,-1.038,-0.094,-22.278,-37.415,5.798
0.089,-1.004,-0.149,-17.273,-35.461,7.568
0.057,-1.002,-0.181,-8.301,-35.522,7.263
0.040,-1.016,-0.167,1.465,-34.668,4.944
0.029,-1.033,-0.137,7.874,-32.166,4.761
0.014,-1.031,-0.144,6.836,-27.771,7.019
0.029,-1.004,-0.184,4.089,-24.780,9.583
0.042,-0.962,-0.233,2.197,-23.743,10.437
0.033,-0.930,-0.297,0.000,-25.391,9.033
0.015,-0.897,-0.349,0.549,-29.602,5.554
0.009,-0.878,-0.384,5.127,-34.485,-0.732
-0.053,-0.916,-0.374,16.479,-41.992,-5.615
-0.127,-0.946,-0.281,24.170,-45.898,-8.301
-0.109,-0.990,-0.179,28.564,-47.546,-7.141
-0.107,-0.992,-0.150,21.057,-43.335,-5.615

-1.057,-1.345,0.889,-5.066,336.121,57.251
-1.375,-1.323,1.088,-10.315,403.503,75.317
-1.139,-1.227,1.146,-9.949,473.267,100.342
-1.217,-1.250,1.006,-13.306,546.082,124.634
-1.203,-1.224,0.879,-11.658,612.183,134.766
-0.789,-1.344,0.549,5.432,647.766,135.986
-0.316,-1.829,0.027,8.667,646.057,136.292
-0.186,-1.799,-0.316,-46.265,619.812,122.681
-0.200,-1.480,-0.355,-122.375,578.796,115.051
-0.221,-1.209,-0.370,-146.667,529.053,121.765
-0.378,-1.001,-0.455,-135.742,489.258,125.488
-0.589,-0.824,-0.724,-122.314,466.797,119.629
-0.856,-0.523,-1.073,-123.779,458.923,97.900
-0.931,-0.358,-1.357,-131.226,450.317,69.885
-0.984,-0.281,-1.677,-141.541,418.762,39.612
-1.088,-0.233,-1.881,-139.160,359.619,12.146
-1.072,-0.282,-1.811,-114.441,279.724,-10.498
-1.033,-0.458,-1.613,-89.844,188.782,-28.381
-0.972,-0.619,-1.231,-65.796,104.309,-42.236
-0.803,-0.765,-0.758,-34.729,40.588,-47.791
-0.574,-0.951,-0.359,-14.832,2.380,-52.429
-0.328,-1.071,-0.102,-9.644,-14.343,-57.251
-0.064,-1.209,0.037,-5.005,-20.020,-59.448
0.159,-1.353,0.092,-0.977,-17.822,-59.448
0.360,-1.475,0.055,5.432,-10.559,-55.176
0.489,-1.604,0.117,14.954,-7.019,-45.593
0.549,-1.626,0.168,15.320,-2.808,-31.799
0.542,-1.545,0.190,10.498,3.235,-16.541
0.502,-1.438,0.178,10.620,12.024,-2.258
0.448,-1.323,0.104,17.090,20.813,9.216
0.336,-1.222,0.034,23.560,26.367,16.113
0.216,-1.133,-0.012,27.100,29.663,19.958
0.107,-1.073,-0.013,30.884,31.738,22.888
0.003,-1.036,0.005,29.907,31.677,24.841
-0.102,-0.974,0.030,22.949,31.738,25.940
-0.202,-0.893,0.015,17.456,31.616,26.611
-0.252,-0.822,-0.056,15.686,32.471,25.513
-0.261,-0.777,-0.174,16.479,32.410,21.301
-0.242,-0.764,-0.279,20.325,29.236,15.747
-0.210,-0.767,-0.353,24.048,21.362,9.521
-0.182,-0.805,-0.383,29.175,9.216,3.235
-0.160,-0.885,-0.328,39.673,-5.371,-1.465
-0.142,-0.983,-0.147,47.791,-18.127,-3.052
-0.089,-1.023,0.024,47.302,-22.583,-2.563
-0.045,-1.055,0.104,44.067,-18.677,-2.136
0.040,-1.102,0.145,39.734,-11.780,-1.282
0.103,-1.084,0.085,29.724,-5.249,0.305
0.154,-1.029,-0.033,19.775,-0.610,1.099
0.203,-0.994,-0.147,18.127,-0.122,1.404
0.225,-0.982,-0.208,20.752,-3.967,1.038
0.215,-0.979,-0.202,20.386,-9.705,-0.183
0.141,-0.983,-0.118,19.043,-15.869,-1.526
0.088,-1.022,0.032,22.095,-16.418,-0.671
0.070,-1.032,0.102,22.461,-11.658,2.808
0.033,-0.981,0.097,15.503,-5.676,4.333
0.016,-0.903,0.027,9.216,0.427,3.601
0.017,-0.860,-0.066,8.850,5.249,0.427
0.016,-0.853,-0.147,10.071,6.226,-5.493
0.015,-0.879,-0.218,9.766,3.723,-11.719
0.020,-0.929,-0.258,9.460,-1.282,-17.273
0.001,-0.988,-0.266,9.705,-7.996,-19.531
-0.006,-1.015,-0.242,8.240,-16.235,-17.395
-0.013,-1.001,-0.194,6.409,-24.841,-12.085
-0.084,-0.978,-0.099,4.822,-31.067,-8.728
-0.135,-0.995,0.090,9.460,-30.273,-7.751
-0.099,-1.030,0.178,12.634,-21.729,-6.897
-0.080,-1.014,0.161,5.676,-11.169,-9.399
-0.065,-0.997,0.064,0.488,-1.221,-14.221
-0.014,-1.010,-0.092,2.869,5.981,-16.602
0.044,-1.047,-0.228,5.676,6.836,-17.700
0.044,-1.065,-0.312,4.089,1.587,-17.822
0.019,-1.110,-0.333,3.479,-6.775,-15.198
-0.002,-1.120,-0.256,5.737,-15.747,-11.475
-0.030,-1.123,-0.122,7.202,-23.560,-7.019
-0.049,-1.116,-0.013,7.874,-25.635,-2.686
-0.070,-1.100,0.049,7.935,-22.278,-0.061
-0.088,-1.081,0.084,6.287,-16.357,0.549
-0.068,-1.059,0.046,4.883,-8.728,0.244
-0.040,-1.045,-0.044,4.211,-2.319,-1.160
-0.001,-1.044,-0.152,5.920,0.305,-1.831
0.028,-1.047,-0.253,6.226,-1.709,-1.404
0.025,-1.030,-0.299,4.333,-7.446,-0.549
0.013,-0.999,-0.269,4.150,-14.954,0.793
0.008,-0.994,-0.204,7.324,-22.949,3.723
-0.019,-0.981,-0.125,8.972,-28.687,5.188
-0.082,-0.980,0.013,8.789,-30.457,4.211
-0.094,-0.986,0.111,9.338,-25.757,3.113
-0.090,-0.970,0.113,5.188,-16.602,1.282
-0.076,-0.955,0.057,1.892,-7.446,-1.221
-0.049,-0.959,-0.054,2.319,-1.099,-3.479
0.002,-0.986,-0.195,2.930,1.282,-5.005
0.047,-1.000,-0.297,1.953,-1.282,-5.310
0.060,-0.993,-0.362,-1.831,-9.705,-4.089
-0.005,-0.991,-0.331,-3.479,-21.057,-2.869
0.004,-0.978,-0.238,1.526,-30.640,-1.343
0.001,-0.972,-0.179,7.446,-36.194,1.404
-0.062,-0.972,-0.122,15.564,-38.696,2.014
-0.096,-1.055,0.051,27.710,-36.316,1.465
-0.071,-1.096,0.138,23.376,-28.137,1.038
-0.076,-1.037,0.165,3.113,-16.785,-0.977
-0.073,-1.001,0.100,-4.028,-6.470,-2.441
-0.026,-1.018,-0.042,3.113,1.282,-1.709
0.052,-1.029,-0.221,5.737,4.272,0.183
0.101,-0.993,-0.376,-1.892,-1.160,0.244
0.094,-0.933,-0.446,-7.996,-12.451,-1.099
0.113,-0.893,-0.464,-6.042,-26.306,-1.953
0.102,-0.902,-0.458,-1.099,-40.649,-2.930
0.002,-0.917,-0.393,4.456,-54.993,-5.676
-0.039,-0.925,-0.262,16.052,-65.979,-8.606
-0.144,-0.979,-0.159,31.433,-71.594,-7.446
-0.130,-1.038,-0.046,42.603,-72.021,-5.493
-0.142,-1.099,0.031,38.635,-68.237,-4.883
-0.162,-1.057,0.070,18.005,-60.669,-5.676
-0.169,-1.004,0.050,4.517,-51.086,-5.371
-0.114,-0.979,-0.027,4.639,-41.992,-4.883
-0.027,-0.999,-0.154,8.545,-37.048,-4.578
0.026,-1.001,-0.290,7.568,-38.452,-4.089
0.042,-1.016,-0.396,4.333,-45.105,-2.747
-0.030,-1.028,-0.401,5.188,-55.725,-1.770

-0.835,-1.434,1.248,-21.606,300.842,25.024
-0.978,-1.432,1.411,-6.897,379.395,57.251
-1.067,-1.278,1.462,17.578,448.486,85.632
-1.042,-1.179,1.373,38.086,512.268,96.497
-0.910,-1.085,1.172,56.702,571.350,91.125
-0.666,-1.114,0.864,62.927,612.366,76.477
-0.565,-1.325,0.532,56.946,626.221,62.622
-0.386,-1.555,0.274,50.903,621.582,58.167
-0.268,-1.760,-0.120,31.006,601.013,69.275
-0.503,-1.697,-0.375,-28.198,573.425,87.280
-0.696,-1.395,-0.526,-90.088,544.312,106.079
-0.934,-1.014,-0.738,-116.638,510.681,121.643
-1.067,-0.596,-1.007,-130.249,485.046,126.587
-1.168,-0.202,-1.418,-141.357,465.942,111.694
-1.211,0.036,-1.766,-135.071,440.369,74.524
-1.216,0.065,-2.010,-104.858,393.188,25.696
-1.108,-0.103,-1.961,-62.805,318.726,-16.663
-1.088,-0.415,-1.579,-39.978,222.107,-51.636
-1.082,-0.687,-0.950,-31.799,128.174,-70.801
-0.967,-0.884,-0.443,-22.766,61.768,-68.665
-0.725,-1.081,-0.107,-21.423,34.790,-58.899
-0.370,-1.110,0.003,-30.640,31.921,-51.514
-0.112,-1.094,-0.164,-39.063,30.396,-49.072
0.162,-1.163,-0.235,-37.720,22.888,-54.016
0.314,-1.280,-0.288,-28.503,11.108,-63.293
0.406,-1.409,-0.179,-19.287,1.770,-67.993
0.476,-1.547,-0.025,-7.690,-0.061,-62.927
0.517,-1.638,0.056,3.174,4.517,-49.744
0.471,-1.614,0.078,3.967,12.024,-33.325
0.428,-1.513,0.022,5.737,20.630,-15.076
0.349,-1.391,-0.065,14.832,27.649,2.197
0.244,-1.245,-0.118,20.874,30.640,15.991
0.148,-1.125,-0.125,22.888,31.311,25.146
0.072,-1.036,-0.097,25.146,30.273,28.809
-0.056,-0.949,-0.003,21.362,29.236,28.259
-0.152,-0.888,0.053,18.311,30.273,26.062
-0.208,-0.853,-0.040,17.456,30.945,23.621
-0.264,-0.807,-0.200,14.526,31.799,19.043
-0.288,-0.792,-0.274,17.273,26.184,14.526
-0.274,-0.809,-0.302,22.644,15.198,13.062
-0.264,-0.813,-0.253,22.583,3.235,10.376
-0.243,-0.816,-0.172,19.348,-6.958,5.432
-0.186,-0.875,-0.091,19.470,-14.404,0.488
-0.130,-0.910,-0.035,16.541,-19.531,-4.272
-0.097,-0.912,-0.003,10.376,-22.095,-8.728
-0.077,-0.941,0.056,10.376,-20.874,-12.817
-0.025,-1.022,0.077,13.855,-17.029,-13.916
0.039,-1.067,0.047,12.573,-11.963,-13.000
0.063,-1.070,0.006,6.836,-8.423,-11.536
0.082,-1.082,-0.023,4.944,-6.836,-8.972
0.103,-1.113,-0.052,6.775,-5.737,-5.737
0.108,-1.117,-0.056,6.958,-6.531,-0.671
0.080,-1.074,-0.031,3.113,-7.202,3.845
0.048,-1.031,0.019,1.892,-6.226,5.737
0.022,-1.033,0.029,4.944,-3.784,5.554
0.008,-1.031,0.005,7.324,-0.732,4.700
-0.009,-1.003,-0.042,4.578,0.916,2.869
-0.026,-0.964,-0.099,2.136,0.732,0.549
-0.076,-0.945,-0.121,3.113,-1.465,-2.258
-0.107,-0.939,-0.077,4.578,-4.272,-4.761
-0.114,-0.996,-0.029,7.751,-4.517,-5.737
-0.090,-1.059,-0.013,13.794,-3.601,-3.662
-0.074,-1.061,-0.046,12.390,-4.089,0.793
-0.053,-1.010,-0.095,6.653,-4.639,4.333
-0.062,-0.984,-0.129,5.859,-6.348,5.310
-0.062,-0.976,-0.123,8.606,-9.583,4.578
-0.059,-0.972,-0.100,8.606,-12.817,2.441
-0.068,-0.969,-0.067,7.263,-14.771,-1.282
-0.078,-0.980,-0.047,7.446,-16.113,-4.822
-0.078,-0.995,-0.038,8.850,-16.296,-6.287
-0.066,-1.016,-0.034,9.888,-15.503,-6.958
-0.044,-1.050,-0.037,10.498,-14.771,-6.775
-0.025,-1.072,-0.039,9.583,-14.404,-5.493
-0.020,-1.083,-0.041,6.348,-13.672,-2.869
-0.005,-1.097,-0.045,6.409,-13.123,0.916
0.002,-1.092,-0.045,5.798,-12.817,5.493
-0.004,-1.058,-0.050,2.930,-12.512,8.301
-0.009,-1.026,-0.063,2.441,-12.085,9.766
-0.005,-0.999,-0.106,2.625,-12.268,9.460
-0.021,-0.973,-0.141,2.075,-13.977,6.775
-0.034,-0.978,-0.120,5.554,-16.724,3.235
-0.036,-1.002,-0.100,9.705,-19.287,1.587
-0.052,-1.003,-0.071,9.277,-21.118,1.038
-0.102,-1.016,0.015,8.545,-21.545,0.427
-0.087,-1.024,0.057,6.653,-18.738,1.526
-0.066,-0.990,0.038,-0.732,-13.794,1.282
-0.076,-0.988,-0.013,-3.479,-9.888,-1.038
-0.053,-1.024,-0.063,2.258,-7.690,-1.526
-0.014,-1.042,-0.117,3.601,-7.629,1.160
0.001,-1.000,-0.141,-3.174,-9.277,2.441
-0.004,-0.969,-0.135,-6.104,-12.146,1.892
-0.005,-0.972,-0.122,-3.296,-15.076,1.099
0.013,-0.989,-0.116,0.854,-17.578,1.038
0.029,-0.988,-0.137,2.197,-20.386,0.854
0.030,-0.968,-0.179,2.197,-24.414,0.000
0.013,-0.951,-0.228,4.150,-29.785,-0.305
-0.019,-0.968,-0.222,10.193,-36.743,-1.221
-0.050,-0.988,-0.152,14.648,-43.396,-2.380
-0.050,-1.011,-0.076,17.517,-46.387,-1.953
-0.026,-1.030,-0.050,18.555,-46.814,-0.549
0.001,-1.033,-0.059,15.381,-45.959,0.427
0.013,-1.026,-0.073,14.465,-45.471,0.977
0.034,-1.013,-0.149,14.038,-46.936,1.953
0.049,-0.963,-0.271,9.155,-51.575,1.709
0.059,-0.928,-0.373,4.883,-59.082,-1.038
0.056,-0.924,-0.468,6.775,-71.106,-4.944
-0.012,-0.950,-0.481,11.658,-87.341,-8.850
-0.069,-0.976,-0.398,16.907,-101.440,-12.756
-0.120,-0.999,-0.280,19.470,-110.107,-13.306
-0.215,-1.015,-0.120,18.494,-114.563,-11.475
-0.242,-1.052,0.035,17.761,-114.075,-7.874
-0.179,-1.065,0.070,18.250,-108.032,-1.526
-0.107,-1.074,0.001,13.977,-102.051,4.089
-0.183,-1.096,0.030,7.996,-98.816,2.258
-0.113,-1.086,0.113,1.282,-94.421,-2.930
-0.074,-1.037,0.083,-17.456,-85.754,-5.615
-0.017,-0.960,0.026,-29.968,-74.829,-7.812
0.038,-0.910,-0.066,-24.536,-69.458,-11.108
0.075,-0.899,-0.176,-13.672,-71.777,-13.611

